"","nct_id","study_type","study_type_n","phase","phase_n","condition_type","condition_type_n","intervention_type","arms","groups","enrollment","enrollment_n","start_date","start_date_yr","completion_date","completion_date_yr","duration","duration_n","study_first_posted","study_first_posted_yr","start_to_nct","status","status_n","status_new","published","published_n","sponsor","sponsor_type","sponsor_type_n","sponsor_num","zip_code","city","state","latitude","longitude","country_num","country","country_n"
"84","NCT00063128","Interventional",1,"Phase 2",4,"Type 1",1,"Drug",2,NA,119,"100-1,000","2003-04-01","2003","2004-04-01","2004",1.00205338809035,"1-2 years","2003-06-01","2003",0.167008898015058,"Completed",3,"Completed","No",2,"Eli Lilly and Company","Industry",1,"2",NA,NA,NA,NA,NA,1,"US",1
"85","NCT00063583","Interventional",1,"Phase 1/Phase 2",3,"Diabetes",3,"Drug",3,NA,77,"50-100","2003-06-01","2003","2009-03-01","2009",5.74948665297741,"5-10 years","2003-07-01","2003",0.082135523613963,"Completed",3,"Completed","Yes",1,"Sharma, Kumar, M.D.","Other",4,"3",20892,"Bethesda","MD",39.002375,-77.10341,1,"US",1
"86","NCT00063674","Interventional",1,"Phase 2/Phase 3",5,"Other",4,"Behavioral",NA,NA,240,"100-1,000","2003-04-01","2003",NA,NA,NA,NA,"2003-07-01","2003",0.249144421629021,"Completed",3,"Completed","No",2,"NIDDK","NIH",2,"1",94304,"Palo Alto","CA",37.397823,-122.16605,1,"US",1
"87","NCT00064714","Interventional",1,"Phase 2",4,"Diabetes",3,"Drug",4,NA,47,"<=50","2003-07-01","2003","2008-03-01","2008",4.66803559206023,"2-5 years","2003-07-01","2003",0,"Completed",3,"Completed","Yes",1,"AstraZeneca","Industry",1,"2",20892,"Bethesda","MD",39.002375,-77.10341,1,"US",1
"88","NCT00065130","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,27,"<=50","2000-04-01","2000","2003-12-01","2003",3.66598220396988,"2-5 years","2003-07-01","2003",3.24709103353867,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",93105,"Santa Barbara","CA",34.44005,-119.75496,1,"US",1
"89","NCT00065312","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-07-01","2003",NA,"Completed",3,"Completed","No",2,"Eli Lilly and Company","Industry",1,"1",NA,NA,NA,NA,NA,1,"US",1
"90","NCT00065650","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",NA,NA,60,"50-100","2003-07-01","2003","2004-01-01","2004",0.503764544832307,"<= 1 year","2003-07-01","2003",0,"Completed",3,"Completed","Yes",1,"NCCIH","NIH",2,"1",97227,"Portland","OR",45.543831,-122.67497,1,"US",1
"91","NCT00065663","Interventional",1,"Phase 1",2,"Other",4,"Other",NA,NA,21,"<=50","2002-08-01","2002","2004-12-01","2004",2.33538672142368,"2-5 years","2003-07-01","2003",0.914442162902122,"Completed",3,"Completed","No",2,"Tissue Repair Company","Industry",1,"1",85015,"Phoenix","AZ",33.50689,-112.10262,1,"US",1
"92","NCT00065676","Interventional",1,"Phase 2",4,"Diabetes",3,"Procedure",1,NA,100,"50-100","2003-07-01","2003","2025-12-01","2025",22.4202600958248,"10+ years","2003-07-01","2003",0,"Recruiting",7,"Recruiting","Yes",1,"NIDDK","NIH",2,"1",20892,"Bethesda","MD",39.002375,-77.10341,1,"US",1
"93","NCT00067626","Interventional",1,"Phase 2",4,"Other",4,"Dietary Supplement",2,NA,60,"50-100","2005-04-01","2005","2009-03-01","2009",3.91512662559891,"2-5 years","2003-08-01","2003",-1.66735112936345,"Completed",3,"Completed","No",2,"Griffin Hospital","Other",4,"3",6418,"Derby","CT",41.323005,-73.08433,1,"US",1
"94","NCT00067678","Interventional",1,"Phase 1/Phase 2",3,"Other",4,"Drug",NA,NA,NA,NA,"2001-07-01","2001","2003-06-01","2003",1.91649555099247,"1-2 years","2003-08-01","2003",2.08350444900753,"Completed",3,"Completed","No",2,"NCCIH","NIH",2,"1",40536,"Lexington","KY",38.032075,-84.508361,1,"US",1
"95","NCT00067886","Observational",2,NA,NA,"Type 1",1,NA,NA,1,330,"100-1,000","2003-03-01","2003","2008-12-01","2008",5.75496235455168,"5-10 years","2003-09-01","2003",0.503764544832307,"Completed",3,"Completed","No",2,"Arkansas Children's Hospital Research Institute","Other",4,"2",72202,"Little Rock","AR",34.739224,-92.27765,1,"US",1
"96","NCT00067951","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",NA,NA,190,"100-1,000","2003-10-01","2003","2004-11-01","2004",1.08692676249144,"1-2 years","2003-09-01","2003",-0.082135523613963,"Completed",3,"Completed","No",2,"GlaxoSmithKline","Industry",1,"1",36207,"Anniston","AL",33.651673,-85.75895,5,"US",1
"97","NCT00068887","Observational",2,NA,NA,"Type 2",2,NA,NA,NA,0,"<=50","1999-09-01","1999","2005-12-01","2005",6.25051334702259,"5-10 years","2003-09-01","2003",4,"Withdrawn",11,"Other","No",2,"Mayo Clinic","Other",4,"1",55905,"Rochester","MN",44.022513,-92.466826,1,"US",1
"98","NCT00069537","Interventional",1,"Phase 4",7,"Type 1",1,"Device",NA,NA,90,"50-100","2002-05-01","2002","2002-11-01","2002",0.503764544832307,"<= 1 year","2003-09-01","2003",1.33607118412047,"Completed",3,"Completed","Yes",1,"Jaeb Center for Health Research","Other",4,"2",94305,"Stanford","CA",37.427039,-122.16496,1,"US",1
"99","NCT00069576","Interventional",1,"N/A",8,"Other",4,"Behavioral",2,NA,1889,"1,000-5,000","2002-10-01","2002","2013-10-01","2013",11.0006844626968,"10+ years","2003-09-01","2003",0.917180013689254,"Completed",3,"Completed","Yes",1,"The George Washington University Biostatistics Center","Other",4,"2",35233,"Birmingham","AL",33.509623,-86.7997,1,"US",1
"100","NCT00069602","Interventional",1,"Phase 4",7,"Diabetes",3,"Device",NA,NA,20,"<=50","2002-08-01","2002","2002-11-01","2002",0.251882272416153,"<= 1 year","2003-09-01","2003",1.08418891170431,"Completed",3,"Completed","Yes",1,"Jaeb Center for Health Research","Other",4,"2",94305,"Stanford","CA",37.427039,-122.16496,1,"US",1
"101","NCT00069615","Interventional",1,"Phase 4",7,"Type 1",1,"Device",NA,NA,15,"<=50","2003-02-01","2003","2003-06-01","2003",0.328542094455852,"<= 1 year","2003-09-01","2003",0.580424366872005,"Completed",3,"Completed","Yes",1,"Jaeb Center for Health Research","Other",4,"2",94305,"Stanford","CA",37.427039,-122.16496,1,"US",1
"102","NCT00069628","Interventional",1,"Phase 4",7,"Type 1",1,"Device",NA,NA,200,"100-1,000","2003-07-01","2003","2004-11-01","2004",1.3388090349076,"1-2 years","2003-09-01","2003",0.16974674880219,"Completed",3,"Completed","Yes",1,"Jaeb Center for Health Research","Other",4,"2",94305,"Stanford","CA",37.427039,-122.16496,1,"US",1
"103","NCT00069784","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",4,NA,12537,">10,000","2003-08-01","2003","2011-12-01","2011",8.33401779603012,"5-10 years","2003-10-01","2003",0.167008898015058,"Completed",3,"Completed","Yes",1,"Sanofi","Industry",1,"2",8807,"Bridgewater","NJ",40.588097,-74.62253,40,"US",1
"104","NCT00071409","Interventional",1,"Phase 2",4,"Type 1",1,"Drug",3,NA,63,"50-100","2003-10-01","2003","2004-05-01","2004",0.583162217659138,"<= 1 year","2003-10-01","2003",0,"Completed",3,"Completed","No",2,"Exsulin Corporation","Industry",1,"1",92618,"Irvine","CA",33.659639,-117.73948,1,"US",1
"105","NCT00071422","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",3,NA,126,"100-1,000","2003-10-01","2003","2004-06-01","2004",0.668035592060233,"<= 1 year","2003-10-01","2003",0,"Completed",3,"Completed","No",2,"Exsulin Corporation","Industry",1,"1",92037,"La Jolla","CA",32.838761,-117.26159,1,"US",1
"106","NCT00071448","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,378,"100-1,000","2002-06-01","2002","2004-06-01","2004",2.00136892539357,"2-5 years","2003-10-01","2003",1.33333333333333,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",35294,"Birmingham","AL",33.544622,-86.929208,1,"US",1
"107","NCT00071526","Observational",2,NA,NA,"Type 1",1,NA,NA,NA,NA,NA,"2003-10-01","2003",NA,NA,NA,NA,"2003-10-01","2003",0,"Recruiting",7,"Recruiting","Yes",1,"NIDDK","NIH",2,"1",20892,"Bethesda","MD",39.002375,-77.10341,1,"US",1
"108","NCT00072891","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",NA,NA,400,"100-1,000",NA,NA,"2005-12-01","2005",NA,NA,"2003-11-01","2003",NA,"Completed",3,"Completed","No",2,"NIDDK","NIH",2,"1",15261,"Pittsburgh","PA",40.434436,-80.024817,1,"US",1
"109","NCT00072904","Interventional",1,"Phase 3",6,"Other",4,"Drug",1,NA,108,"100-1,000","2001-06-01","2001","2007-12-01","2007",6.49965776865161,"5-10 years","2003-11-01","2003",2.41752224503765,"Completed",3,"Completed","No",2,"NIDDK","NIH",2,"3",94304,"Palo Alto","CA",37.397823,-122.16605,2,"US",1
"110","NCT00073255","Interventional",1,"Phase 1",2,"Type 1",1,"Drug",NA,NA,12,"<=50","2003-06-01","2003","2005-12-01","2005",2.50239561943874,"2-5 years","2003-11-01","2003",0.418891170431211,"Completed",3,"Completed","No",2,"NIDDK","NIH",2,"1",10032,"New York","NY",40.840686,-73.94154,1,"US",1
"111","NCT00073268","Interventional",1,"Phase 1",2,"Type 2",2,"Behavioral",NA,NA,300,"100-1,000","2002-12-01","2002","2007-06-01","2007",4.49828884325804,"2-5 years","2003-11-01","2003",0.917180013689254,"Completed",3,"Completed","No",2,"NIDDK","NIH",2,"1",10032,"New York","NY",40.840686,-73.94154,1,"US",1
"112","NCT00073281","Interventional",1,"Phase 1",2,"Type 1",1,"Procedure",NA,NA,10,"<=50","2003-08-01","2003","2004-12-01","2004",1.33607118412047,"1-2 years","2003-11-01","2003",0.251882272416153,"Completed",3,"Completed","No",2,"NIDDK","NIH",2,"1",10032,"New York","NY",40.840686,-73.94154,1,"US",1
"113","NCT00073294","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",NA,NA,0,"<=50",NA,NA,NA,NA,NA,NA,"2003-11-01","2003",NA,"Withdrawn",11,"Other","No",2,"NIDDK","NIH",2,"1",10032,"New York","NY",40.840686,-73.94154,1,"US",1
"114","NCT00074633","Interventional",1,"N/A",8,"Other",4,"Behavioral",NA,NA,79,"50-100","2000-01-01","2000",NA,NA,NA,NA,"2003-12-01","2003",3.91512662559891,"Completed",3,"Completed","Yes",1,"NIDDK","NIH",2,"3",95616,"Davis","CA",38.549256,-121.73655,1,"US",1
"115","NCT00081328","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",3,NA,699,"100-1,000","2004-05-01","2004","2014-02-01","2014",9.75496235455168,"5-10 years","2004-04-01","2004",-0.082135523613963,"Completed",3,"Completed","Yes",1,"NIDDK","NIH",2,"1",90027,"Los Angeles","CA",34.111208,-118.28842,1,"US",1
"116","NCT00082238","Interventional",1,"N/A",8,"Other",4,"Other",2,NA,42,"<=50","2003-03-01","2003","2005-03-01","2005",2.00136892539357,"2-5 years","2004-05-01","2004",1.16906228610541,"Completed",3,"Completed","No",2,"NIDDK","NIH",2,"1",75390,"Dallas","TX",32.767268,-96.777626,1,"US",1
"117","NCT00082381","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,551,"100-1,000","2003-06-01","2003","2008-07-01","2008",5.08418891170431,"5-10 years","2004-05-01","2004",0.917180013689254,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",92108,"San Diego","CA",32.7736,-117.13785,13,"US",1
"118","NCT00085969","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",6,NA,99,"50-100","2003-09-01","2003","2004-01-01","2004",0.334017796030116,"<= 1 year","2004-06-01","2004",0.750171115674196,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",92037,"La Jolla","CA",32.838761,-117.26159,1,"US",1
"119","NCT00086450","Interventional",1,"Phase 3",6,"Other",4,"Procedure",2,NA,1900,"1,000-5,000","2004-04-01","2004","2018-12-01","2018",14.6666666666667,"10+ years","2004-07-01","2004",0.249144421629021,"Active, not recruiting",1,"Active, not recruiting","No",2,"Valentin Fuster","Other",4,"2",10029,"New York","NY",40.791586,-73.94575,1,"US",1
"120","NCT00094796","Interventional",1,"Phase 2",4,"Type 2",2,"Procedure",1,NA,70,"50-100","2004-10-01","2004","2008-09-01","2008",3.91786447638604,"2-5 years","2004-10-01","2004",0,"Completed",3,"Completed","Yes",1,"NHLBI","NIH",2,"1",20892,"Bethesda","MD",39.002375,-77.10341,1,"US",1
"121","NCT00094991","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",NA,NA,42,"<=50","2004-05-01","2004","2006-05-01","2006",1.99863107460643,"1-2 years","2004-11-01","2004",0.503764544832307,"Completed",3,"Completed","No",2,"Bristol-Myers Squibb","Industry",1,"2",78229,"San Antonio","TX",29.499454,-98.57166,2,"US",1
"122","NCT00095030","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",NA,NA,1752,"1,000-5,000","2004-02-01","2004","2006-03-01","2006",2.07802874743326,"2-5 years","2004-11-01","2004",0.750171115674196,"Completed",3,"Completed","No",2,"Bristol-Myers Squibb","Industry",1,"2",NA,NA,NA,NA,NA,17,"US",1
"123","NCT00095082","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,447,"100-1,000","2004-09-01","2004","2005-12-01","2005",1.24845995893224,"1-2 years","2004-11-01","2004",0.167008898015058,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",92801,"Anaheim","CA",33.844814,-117.95381,7,"US",1
"124","NCT00095446","Interventional",1,"Phase 4",7,"Diabetes",3,"Drug",NA,NA,513,"100-1,000","2004-07-01","2004","2005-03-01","2005",0.665297741273101,"<= 1 year","2004-11-01","2004",0.336755646817248,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",8540,"Princeton","NJ",40.357439,-74.64922,1,"US",1
"125","NCT00097071","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,299,"100-1,000","2004-10-01","2004","2006-05-01","2006",1.57973990417522,"1-2 years","2004-11-01","2004",0.0848733744010951,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",36617,"Mobile","AL",30.717539,-88.09609,1,"US",1
"126","NCT00097084","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,324,"100-1,000","2004-09-01","2004","2005-12-01","2005",1.24845995893224,"1-2 years","2004-11-01","2004",0.167008898015058,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",72204,"Little Rock","AR",34.729159,-92.34019,5,"US",1
"127","NCT00097279","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,230,"100-1,000","2004-08-01","2004","2005-08-01","2005",0.999315537303217,"<= 1 year","2004-11-01","2004",0.251882272416153,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",35235,"Birmingham","AL",33.609779,-86.65507,1,"US",1
"128","NCT00097292","Observational",2,NA,NA,"Type 1",1,NA,NA,2,75000,">10,000","2004-02-01","2004","2019-07-01","2019",15.4113620807666,"10+ years","2004-11-01","2004",0.750171115674196,"Recruiting",7,"Recruiting","Yes",1,"NIDDK","NIH",2,"5+",94143,"San Francisco","CA",37.76313,-122.458582,6,"US",1
"129","NCT00097786","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",4,NA,9306,"5,000-10,000","2002-01-01","2002","2009-10-01","2009",7.74811772758385,"5-10 years","2004-12-01","2004",2.91581108829569,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",NA,NA,NA,NA,NA,38,"US",1
"130","NCT00097877","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,293,"100-1,000","2005-01-01","2005","2006-11-01","2006",1.83162217659138,"1-2 years","2004-12-01","2004",-0.0848733744010951,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",35235,"Birmingham","AL",33.609779,-86.65507,2,"US",1
"131","NCT00097955","Interventional",1,"Phase 2",4,"Other",4,"Drug",NA,NA,496,"100-1,000","2004-10-01","2004","2007-04-01","2007",2.49691991786448,"2-5 years","2004-12-01","2004",0.167008898015058,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,12,"US",1
"132","NCT00099151","Interventional",1,"N/A",8,"Other",4,"Behavioral",NA,NA,48,"<=50","2002-03-01","2002","2006-05-01","2006",4.16700889801506,"2-5 years","2004-12-01","2004",2.75427789185489,"Completed",3,"Completed","Yes",1,"NIA","NIH",2,"1",70808,"Baton Rouge","LA",30.411391,-91.1497,1,"US",1
"133","NCT00099320","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,182,"100-1,000","2004-05-01","2004","2005-08-01","2005",1.25119780971937,"1-2 years","2004-12-01","2004",0.58590006844627,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",NA,NA,NA,NA,NA,3,"US",1
"134","NCT00099333","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",2,NA,49,"<=50","2004-02-01","2004","2005-08-01","2005",1.49760438056126,"1-2 years","2004-12-01","2004",0.832306639288159,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",NA,NA,NA,NA,NA,1,"US",1
"135","NCT00099515","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",2,NA,97,"50-100","2004-11-01","2004","2005-09-01","2005",0.832306639288159,"<= 1 year","2004-12-01","2004",0.082135523613963,"Completed",3,"Completed","No",2,"Eli Lilly and Company","Industry",1,"2",NA,NA,NA,NA,NA,4,"US",1
"136","NCT00099853","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",3,NA,362,"100-1,000","2004-05-01","2004","2008-01-01","2008",3.66872005475702,"2-5 years","2004-12-01","2004",0.58590006844627,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,1,"US",1
"137","NCT00099892","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",NA,NA,544,"100-1,000","2004-05-01","2004","2005-09-01","2005",1.33607118412047,"1-2 years","2004-12-01","2004",0.58590006844627,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,1,"US",1
"138","NCT00099905","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",NA,NA,639,"100-1,000","2004-04-01","2004","2005-10-01","2005",1.50034223134839,"1-2 years","2004-12-01","2004",0.668035592060233,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,1,"US",1
"139","NCT00099918","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",NA,NA,717,"100-1,000","2004-05-01","2004","2005-09-01","2005",1.33607118412047,"1-2 years","2004-12-01","2004",0.58590006844627,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,2,"US",1
"140","NCT00099944","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",3,NA,515,"100-1,000","2004-05-01","2004","2005-10-01","2005",1.41820670773443,"1-2 years","2004-12-01","2004",0.58590006844627,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,1,"US",1
"141","NCT00100178","Interventional",1,"Phase 2",4,"Type 1",1,"Drug",3,NA,126,"100-1,000","2004-05-01","2004","2008-04-01","2008",3.91786447638604,"2-5 years","2004-12-01","2004",0.58590006844627,"Completed",3,"Completed","Yes",1,"NIDDK","NIH",2,"5+",90027,"Los Angeles","CA",34.111208,-118.28842,2,"US",1
"142","NCT00101751","Interventional",1,"Phase 4",7,"Diabetes",3,"Drug",NA,NA,4877,"1,000-5,000","2004-10-01","2004","2006-06-01","2006",1.66461327857632,"1-2 years","2005-01-01","2005",0.251882272416153,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",8540,"Princeton","NJ",40.357439,-74.64922,1,"US",1
"143","NCT00101803","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",NA,NA,527,"100-1,000","2005-01-01","2005","2006-01-01","2006",0.999315537303217,"<= 1 year","2005-01-01","2005",0,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,1,"US",1
"144","NCT00102297","Interventional",1,"Phase 1",2,"Diabetes",3,"Drug",NA,NA,20,"<=50","2005-01-01","2005","2007-06-01","2007",2.41204654346338,"2-5 years","2005-01-01","2005",0,"Completed",3,"Completed","No",2,"FibroGen","Industry",1,"1",90502,"Torrance","CA",33.833416,-118.29198,1,"US",1
"145","NCT00103935","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",4,NA,45,"<=50","2005-02-01","2005","2005-10-01","2005",0.662559890485969,"<= 1 year","2005-02-01","2005",0,"Completed",3,"Completed","No",2,"AstraZeneca","Industry",1,"2",NA,NA,NA,NA,NA,1,"US",1
"146","NCT00104182","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,503,"100-1,000","2005-02-01","2005","2006-02-01","2006",0.999315537303217,"<= 1 year","2005-02-01","2005",0,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",35235,"Birmingham","AL",33.609779,-86.65507,7,"US",1
"147","NCT00105352","Interventional",1,"N/A",8,"Type 1",1,"Procedure",NA,NA,120,"100-1,000","2004-11-01","2004","2005-11-01","2005",0.999315537303217,"<= 1 year","2005-03-01","2005",0.328542094455852,"Completed",3,"Completed","Yes",1,"NIDDK","NIH",2,"5+",90027,"Los Angeles","CA",34.111208,-118.28842,6,"US",1
"148","NCT00105755","Interventional",1,"N/A",8,"Diabetes",3,"Device",1,NA,400,"100-1,000","2003-01-01","2003","2006-02-01","2006",3.08555783709788,"2-5 years","2005-03-01","2005",2.16290212183436,"Completed",3,"Completed","No",2,"VA Office of Research and Development","US Fed",3,"1",85723,"Tucson","AZ",31.970131,-111.890713,1,"US",1
"149","NCT00105898","Interventional",1,"N/A",8,"Diabetes",3,"Procedure",3,NA,152,"100-1,000","2005-02-01","2005","2010-06-01","2010",5.32785763175907,"5-10 years","2005-03-01","2005",0.0766598220396988,"Completed",3,"Completed","No",2,"VA Office of Research and Development","US Fed",3,"1",2301,"Brockton","MA",42.0794,-71.03441,1,"US",1
"150","NCT00106340","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,3118,"1,000-5,000","2005-03-01","2005",NA,NA,NA,NA,"2005-03-01","2005",0,"Completed",3,"Completed","No",2,"Novartis Pharmaceuticals","Industry",1,"1",7936,"East Hanover","NJ",40.820012,-74.36474,2,"US",1
"151","NCT00106366","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",NA,NA,389,"100-1,000","2005-03-01","2005","2005-12-01","2005",0.752908966461328,"<= 1 year","2005-03-01","2005",0,"Completed",3,"Completed","No",2,"Novo Nordisk A/S","Industry",1,"1",35235,"Birmingham","AL",33.609779,-86.65507,3,"US",1
